protein1,protein2,tm_score,sequence_divergence,patristic_distance
P005088004783_Drosophila_obscura_part1_of1,P005081004694_Drosophila_kikkawai_part1_of1,0.88589,0.5263157894736843,1.226590339
P005088004783_Drosophila_obscura_part1_of1,P005082012188_Drosophila_mauritiana_part1_of1,0.87558,0.7119341563786008,2.3292380840000004
P005088004783_Drosophila_obscura_part1_of1,P005082012529_Drosophila_mauritiana_part1_of1,0.93734,0.4257028112449799,1.034118931
P005088004783_Drosophila_obscura_part1_of1,P005083008909_Drosophila_melanogaster_part1_of1,0.88257,0.7078189300411523,2.333152
P005088004783_Drosophila_obscura_part1_of1,P005083008910_Drosophila_melanogaster_part1_of1,0.91726,0.4257028112449799,1.03344388
P005088004783_Drosophila_obscura_part1_of1,P005084006084_Drosophila_miranda_part1_of1,0.95127,0.17131474103585653,0.191992958
P005088004783_Drosophila_obscura_part1_of1,P005084006085_Drosophila_miranda_part1_of1,0.88988,0.6995884773662551,2.1986251660000002
P005088004783_Drosophila_obscura_part1_of1,P005085005288_Drosophila_mojavensis_part1_of1,0.86355,0.6942148760330579,2.478011314
P005088004783_Drosophila_obscura_part1_of1,P005085005289_Drosophila_mojavensis_part1_of1,0.90463,0.4564315352697096,1.015091857
P005088004783_Drosophila_obscura_part1_of1,P005086002813_Drosophila_navojoa_part1_of1,0.87024,0.6983471074380165,2.459653106
P005088004783_Drosophila_obscura_part1_of1,P005086003013_Drosophila_navojoa_part1_of1,0.95709,0.426829268292683,0.9782512110000001
P005088004783_Drosophila_obscura_part1_of1,P005087007713_Drosophila_novamexicana_part1_of1,0.90595,0.4878048780487805,1.0794743210000002
P005088004783_Drosophila_obscura_part1_of1,P005087007760_Drosophila_novamexicana_part1_of1,0.88279,0.6900826446280992,2.398237438
P005088004783_Drosophila_obscura_part1_of1,P005087007761_Drosophila_novamexicana_part1_of1,0.91991,0.4065040650406504,0.9636695150000001
P005088004783_Drosophila_obscura_part1_of1,P005088004859_Drosophila_obscura_part1_of1,0.87472,0.7061224489795919,2.197490937
P005088004783_Drosophila_obscura_part1_of1,P005088004876_Drosophila_obscura_part1_of1,0.89076,0.6995884773662551,2.2263927850000003
P005088004783_Drosophila_obscura_part1_of1,P005089006354_Drosophila_persimilis_part1_of1,0.98464,0.16733067729083662,0.18806515299999998
P005088004783_Drosophila_obscura_part1_of1,P005089006356_Drosophila_persimilis_part1_of1,0.87769,0.6995884773662551,2.1986251660000002
P005088004783_Drosophila_obscura_part1_of1,P005091006300_Drosophila_rhopaloa_part1_of1,0.85956,0.7037037037037037,2.3576687020000002
P005088004783_Drosophila_obscura_part1_of1,P005092009946_Drosophila_santomea_part1_of1,0.8812,0.7037037037037037,2.356930107
P005088004783_Drosophila_obscura_part1_of1,P005092009948_Drosophila_santomea_part1_of1,0.90938,0.41129032258064513,1.0334104830000002
P005088004783_Drosophila_obscura_part1_of1,P005093013422_Drosophila_sechellia_part1_of1,0.85107,0.7078189300411523,2.333182616
P005088004783_Drosophila_obscura_part1_of1,P005093013423_Drosophila_sechellia_part1_of1,0.9441,0.4257028112449799,1.029521343
P005088004783_Drosophila_obscura_part1_of1,P005095004731_Drosophila_setifemur_part1_of1,0.8859,0.6926229508196722,2.3383079180000004
P005088004783_Drosophila_obscura_part1_of1,P005095011902_Drosophila_setifemur_part1_of1,0.83153,0.4840182648401826,1.103112856
P005088004783_Drosophila_obscura_part1_of1,P005095011903_Drosophila_setifemur_part1_of1,0.874,0.48571428571428577,1.027894554
P005088004783_Drosophila_obscura_part1_of1,P005097008429_Drosophila_subobscura_part1_of2,0.9437,0.13492063492063489,0.150818465
P005088004783_Drosophila_obscura_part1_of1,P005097008429_Drosophila_subobscura_part2_of2,0.89008,0.7073170731707317,2.16394507
P005088004783_Drosophila_obscura_part1_of1,P005097009271_Drosophila_subobscura_part1_of1,0.88938,0.6995884773662551,2.211972608
P005088004783_Drosophila_obscura_part1_of1,P005098006594_Drosophila_subpulchrella_part1_of2,0.89138,0.717741935483871,2.366804637
P005088004783_Drosophila_obscura_part1_of1,P005098006594_Drosophila_subpulchrella_part2_of2,0.91402,0.4354838709677419,0.991560356
P005088004783_Drosophila_obscura_part1_of1,P005099002466_Drosophila_suzukii_part1_of1,0.89949,0.4395161290322581,1.011423452
P005088004783_Drosophila_obscura_part1_of1,P005099007453_Drosophila_suzukii_part1_of1,0.88548,0.7131147540983607,2.3856417540000003
P005088004783_Drosophila_obscura_part1_of1,P005100011380_Drosophila_takahashii_part1_of2,0.86182,0.7235772357723578,2.3981493730000003
P005088004783_Drosophila_obscura_part1_of1,P005100011380_Drosophila_takahashii_part2_of2,0.9075,0.4354838709677419,0.9984554640000001
P005088004783_Drosophila_obscura_part1_of1,P005101009090_Drosophila_teissieri_part1_of1,0.87916,0.7037037037037037,2.345106057
P005088004783_Drosophila_obscura_part1_of1,P005101009092_Drosophila_teissieri_part1_of1,0.90801,0.4233870967741935,1.021802279
P005088004783_Drosophila_obscura_part1_of1,P005102009205_Drosophila_virilis_part1_of1,0.8789,0.6900826446280992,2.398237438
P005088004783_Drosophila_obscura_part1_of1,P005102009206_Drosophila_virilis_part1_of1,0.95885,0.4065040650406504,0.99083098
P005088004783_Drosophila_obscura_part1_of1,P005103011421_Drosophila_willistoni_part1_of1,0.93329,0.4796747967479674,1.195245725
P005088004783_Drosophila_obscura_part1_of1,P005103011422_Drosophila_willistoni_part1_of1,0.86706,0.6872427983539094,2.2964667260000002
P005088004783_Drosophila_obscura_part1_of1,Q9VBV3_Drosophila_melanogasterREF_part1_of1,0.94691,0.4257028112449799,1.03344388
P005088004859_Drosophila_obscura_part1_of1,B4KE22_Drosophila_mojavensisREF_part1_of1,0.84337,0.7764227642276422,2.8843579679999998
P005088004859_Drosophila_obscura_part1_of1,P005064008787_Drosophila_albomicans_part1_of2,0.87046,0.6775510204081633,1.8855877570000001
P005088004859_Drosophila_obscura_part1_of1,P005064008787_Drosophila_albomicans_part2_of2,0.85619,0.689795918367347,2.171517089
P005088004859_Drosophila_obscura_part1_of1,P005064013138_Drosophila_albomicans_part1_of1,0.84383,0.6733870967741935,2.1406968749999997
P005088004859_Drosophila_obscura_part1_of1,P005065001328_Drosophila_ananassae_part1_of2,0.86619,0.6979591836734693,2.368788721
P005088004859_Drosophila_obscura_part1_of1,P005065001328_Drosophila_ananassae_part2_of2,0.88271,0.3306772908366534,0.464223705
P005088004859_Drosophila_obscura_part1_of1,P005065003751_Drosophila_ananassae_part1_of1,0.84062,0.680161943319838,2.105294127
P005088004859_Drosophila_obscura_part1_of1,P005066011807_Drosophila_arizonae_part1_of2,0.86883,0.692,2.244706511
P005088004859_Drosophila_obscura_part1_of1,P005066011807_Drosophila_arizonae_part2_of2,0.80856,0.6695652173913044,1.878757341
P005088004859_Drosophila_obscura_part1_of1,P005067004171_Drosophila_biarmipes_part1_of1,0.84712,0.6639676113360324,2.13927743
P005088004859_Drosophila_obscura_part1_of1,P005067004172_Drosophila_biarmipes_part1_of1,0.86827,0.7102040816326531,2.316777014
P005088004859_Drosophila_obscura_part1_of1,P005068011778_Drosophila_bipectinata_part1_of2,0.82959,0.6639676113360324,2.107720532
P005088004859_Drosophila_obscura_part1_of1,P005068011778_Drosophila_bipectinata_part2_of2,0.86364,0.689795918367347,2.4158422770000003
P005088004859_Drosophila_obscura_part1_of1,P005070006661_Drosophila_bunnanda_part1_of1,0.85931,0.7053571428571428,2.436983295
P005088004859_Drosophila_obscura_part1_of1,P005070006662_Drosophila_bunnanda_part1_of1,0.85125,0.680161943319838,2.018831207
P005088004859_Drosophila_obscura_part1_of1,P005071004180_Drosophila_busckii_part1_of1,0.82281,0.6830357142857143,2.096886011
P005088004859_Drosophila_obscura_part1_of1,P005071007432_Drosophila_busckii_part1_of1,0.86065,0.6799999999999999,1.9682500790000002
P005088004859_Drosophila_obscura_part1_of1,P005072008715_Drosophila_elegans_part1_of1,0.84849,0.6680161943319838,2.12121879
P005088004859_Drosophila_obscura_part1_of1,P005072008716_Drosophila_elegans_part1_of1,0.86506,0.7142857142857143,2.311733464
P005088004859_Drosophila_obscura_part1_of1,P005073012561_Drosophila_erecta_part1_of1,0.85975,0.7102040816326531,2.303634585
P005088004859_Drosophila_obscura_part1_of1,P005074010565_Drosophila_eugracilis_part1_of1,0.86794,0.7020408163265306,2.316918987
P005088004859_Drosophila_obscura_part1_of1,P005074010571_Drosophila_eugracilis_part1_of1,0.84945,0.6680161943319838,2.0850000059999996
P005088004859_Drosophila_obscura_part1_of1,P005075007245_Drosophila_ficusphila_part1_of1,0.81768,0.6639676113360324,2.1125519539999997
P005088004859_Drosophila_obscura_part1_of1,P005076010725_Drosophila_grimshawi_part1_of1,0.75223,0.7330508474576272,2.1315995240000003
P005088004859_Drosophila_obscura_part1_of1,P005076010744_Drosophila_grimshawi_part1_of1,0.83025,0.6816326530612244,2.218990812
P005088004859_Drosophila_obscura_part1_of1,P005076010745_Drosophila_grimshawi_part1_of1,0.86849,0.7061224489795919,1.9260180990000002
P005088004859_Drosophila_obscura_part1_of1,P005077009626_Drosophila_guanche_part1_of1,0.8635,0.689795918367347,2.2117555830000004
P005088004859_Drosophila_obscura_part1_of1,P005077011090_Drosophila_guanche_part1_of1,0.8544,0.689795918367347,2.2117555830000004
P005088004859_Drosophila_obscura_part1_of1,P005077011621_Drosophila_guanche_part1_of1,0.82955,0.659919028340081,1.999571479
P005088004859_Drosophila_obscura_part1_of1,P005078005510_Drosophila_hydei_part1_of1,0.8702,0.688259109311741,1.9590136559999998
P005088004859_Drosophila_obscura_part1_of1,P005078006118_Drosophila_hydei_part1_of1,0.81922,0.6867469879518072,2.198059257
P005088004859_Drosophila_obscura_part1_of1,P005079010340_Drosophila_innubila_part1_of1,0.82319,0.6979591836734693,2.231832696
P005088004859_Drosophila_obscura_part1_of1,P005079011844_Drosophila_innubila_part1_of2,0.85487,0.6935483870967742,2.138243842
P005088004859_Drosophila_obscura_part1_of1,P005079011844_Drosophila_innubila_part2_of2,0.85825,0.6828193832599119,1.878494875
P005088004859_Drosophila_obscura_part1_of1,P005080010494_Drosophila_ironensis_part1_of1,0.8533,0.680161943319838,2.1061986079999997
P005088004859_Drosophila_obscura_part1_of1,P005080010499_Drosophila_ironensis_part1_of1,0.85705,0.7053571428571428,2.4614071170000003
P005088004859_Drosophila_obscura_part1_of1,P005080012110_Drosophila_ironensis_part1_of1,0.86878,0.6943231441048034,2.221265255
P005088004859_Drosophila_obscura_part1_of1,P005081003743_Drosophila_kikkawai_part1_of3,0.83353,0.680161943319838,2.021222612
P005088004859_Drosophila_obscura_part1_of1,P005081003743_Drosophila_kikkawai_part2_of3,0.7793,0.6844660194174756,2.50708881
P005088004859_Drosophila_obscura_part1_of1,P005081003743_Drosophila_kikkawai_part3_of3,0.87087,0.7213114754098361,2.403296052
P005088004859_Drosophila_obscura_part1_of1,P005081004694_Drosophila_kikkawai_part1_of1,0.8805,0.709016393442623,2.4970950700000003
P005088004859_Drosophila_obscura_part1_of1,P005082012188_Drosophila_mauritiana_part1_of1,0.83314,0.6639676113360324,2.098336627
P005088004859_Drosophila_obscura_part1_of1,P005082012529_Drosophila_mauritiana_part1_of1,0.86405,0.7061224489795919,2.304623662
P005088004859_Drosophila_obscura_part1_of1,P005083008909_Drosophila_melanogaster_part1_of1,0.84735,0.6639676113360324,2.102250543
P005088004859_Drosophila_obscura_part1_of1,P005083008910_Drosophila_melanogaster_part1_of1,0.86906,0.7020408163265306,2.303948611
P005088004859_Drosophila_obscura_part1_of1,P005084006084_Drosophila_miranda_part1_of1,0.86809,0.7142857142857143,2.147859783
P005088004859_Drosophila_obscura_part1_of1,P005084006085_Drosophila_miranda_part1_of1,0.85008,0.6720647773279352,1.9677237090000002
P005088004859_Drosophila_obscura_part1_of1,P005085005288_Drosophila_mojavensis_part1_of1,0.84702,0.692,2.247109857
P005088004859_Drosophila_obscura_part1_of1,P005085005289_Drosophila_mojavensis_part1_of1,0.82792,0.6708333333333334,1.9274128299999997
P005088004859_Drosophila_obscura_part1_of1,P005086002813_Drosophila_navojoa_part1_of1,0.8499,0.6947791164658634,2.228751649
P005088004859_Drosophila_obscura_part1_of1,P005086003013_Drosophila_navojoa_part1_of1,0.86375,0.6734693877551021,1.8905721839999998
P005088004859_Drosophila_obscura_part1_of1,P005087007713_Drosophila_novamexicana_part1_of1,0.86796,0.7020408163265306,1.9917952939999999
P005088004859_Drosophila_obscura_part1_of1,P005087007760_Drosophila_novamexicana_part1_of1,0.8478,0.689516129032258,2.167335981
P005088004859_Drosophila_obscura_part1_of1,P005087007761_Drosophila_novamexicana_part1_of1,0.86835,0.6612244897959183,1.8759904879999998
P005088004859_Drosophila_obscura_part1_of1,P005088004783_Drosophila_obscura_part1_of1,0.86801,0.7061224489795919,2.197490937
P005088004859_Drosophila_obscura_part1_of1,P005088004876_Drosophila_obscura_part1_of1,0.82974,0.6720647773279352,1.9954913280000002
P005088004859_Drosophila_obscura_part1_of1,P005089006354_Drosophila_persimilis_part1_of1,0.86798,0.7183673469387755,2.143931978
P005088004859_Drosophila_obscura_part1_of1,P005089006356_Drosophila_persimilis_part1_of1,0.83038,0.6720647773279352,1.9677237090000002
P005088004859_Drosophila_obscura_part1_of1,P005091006300_Drosophila_rhopaloa_part1_of1,0.82339,0.6720647773279352,2.126767245
P005088004859_Drosophila_obscura_part1_of1,P005092009946_Drosophila_santomea_part1_of1,0.84805,0.6558704453441295,2.12602865
P005088004859_Drosophila_obscura_part1_of1,P005092009948_Drosophila_santomea_part1_of1,0.86512,0.7061224489795919,2.3039152140000003
P005088004859_Drosophila_obscura_part1_of1,P005093013422_Drosophila_sechellia_part1_of1,0.81552,0.6720647773279352,2.102281159
P005088004859_Drosophila_obscura_part1_of1,P005093013423_Drosophila_sechellia_part1_of1,0.86392,0.7020408163265306,2.3000260740000003
P005088004859_Drosophila_obscura_part1_of1,P005095004731_Drosophila_setifemur_part1_of1,0.84865,0.689516129032258,2.107406461
P005088004859_Drosophila_obscura_part1_of1,P005095011902_Drosophila_setifemur_part1_of1,0.82331,0.6926605504587156,2.373617587
P005088004859_Drosophila_obscura_part1_of1,P005095011903_Drosophila_setifemur_part1_of1,0.86367,0.71900826446281,2.2983992850000003
P005088004859_Drosophila_obscura_part1_of1,P005097008429_Drosophila_subobscura_part1_of2,0.86483,0.689795918367347,2.168187456
P005088004859_Drosophila_obscura_part1_of1,P005097008429_Drosophila_subobscura_part2_of2,0.89132,0.11811023622047245,0.126944291
P005088004859_Drosophila_obscura_part1_of1,P005097009271_Drosophila_subobscura_part1_of1,0.85152,0.6761133603238867,1.981071151
P005088004859_Drosophila_obscura_part1_of1,P005098006594_Drosophila_subpulchrella_part1_of2,0.84863,0.6653225806451613,2.1359031799999997
P005088004859_Drosophila_obscura_part1_of1,P005098006594_Drosophila_subpulchrella_part2_of2,0.86737,0.7224489795918367,2.262065087
P005088004859_Drosophila_obscura_part1_of1,P005099002466_Drosophila_suzukii_part1_of1,0.86697,0.7224489795918367,2.2819281829999998
P005088004859_Drosophila_obscura_part1_of1,P005099007453_Drosophila_suzukii_part1_of1,0.85053,0.6693548387096775,2.154740297
P005088004859_Drosophila_obscura_part1_of1,P005100011380_Drosophila_takahashii_part1_of2,0.82925,0.6733870967741935,2.167247916
P005088004859_Drosophila_obscura_part1_of1,P005100011380_Drosophila_takahashii_part2_of2,0.86529,0.7142857142857143,2.268960195
P005088004859_Drosophila_obscura_part1_of1,P005101009090_Drosophila_teissieri_part1_of1,0.84921,0.659919028340081,2.1142046
P005088004859_Drosophila_obscura_part1_of1,P005101009092_Drosophila_teissieri_part1_of1,0.86658,0.7061224489795919,2.29230701
P005088004859_Drosophila_obscura_part1_of1,P005102009205_Drosophila_virilis_part1_of1,0.8391,0.689516129032258,2.167335981
P005088004859_Drosophila_obscura_part1_of1,P005102009206_Drosophila_virilis_part1_of1,0.86911,0.6775510204081633,1.903151953
P005088004859_Drosophila_obscura_part1_of1,P005103011421_Drosophila_willistoni_part1_of1,0.87042,0.688259109311741,2.1075666980000003
P005088004859_Drosophila_obscura_part1_of1,P005103011422_Drosophila_willistoni_part1_of1,0.83339,0.6680161943319838,2.065565269
P005088004859_Drosophila_obscura_part1_of1,Q9VBV3_Drosophila_melanogasterREF_part1_of1,0.8671,0.7020408163265306,2.303948611
P005088004876_Drosophila_obscura_part1_of1,B4KE22_Drosophila_mojavensisREF_part1_of1,0.89716,0.7377049180327868,2.33726138
P005088004876_Drosophila_obscura_part1_of1,P005064008787_Drosophila_albomicans_part1_of2,0.89598,0.6584362139917695,1.914489605
P005088004876_Drosophila_obscura_part1_of1,P005064008787_Drosophila_albomicans_part2_of2,0.88231,0.731404958677686,2.200418937
P005088004876_Drosophila_obscura_part1_of1,P005064013138_Drosophila_albomicans_part1_of1,0.9135,0.22891566265060237,0.31017290499999994
P005088004876_Drosophila_obscura_part1_of1,P005065001328_Drosophila_ananassae_part1_of2,0.87533,0.6831275720164609,2.3976905690000003
P005088004876_Drosophila_obscura_part1_of1,P005065001328_Drosophila_ananassae_part2_of2,0.86959,0.689795918367347,1.959826483
P005088004876_Drosophila_obscura_part1_of1,P005065003751_Drosophila_ananassae_part1_of1,0.96116,0.19199999999999995,0.274770157
P005088004876_Drosophila_obscura_part1_of1,P005066011807_Drosophila_arizonae_part1_of2,0.89246,0.23694779116465858,0.41418254099999996
P005088004876_Drosophila_obscura_part1_of1,P005066011807_Drosophila_arizonae_part2_of2,0.81287,0.6475770925110131,1.907659189
P005088004876_Drosophila_obscura_part1_of1,P005067004171_Drosophila_biarmipes_part1_of1,0.90521,0.18799999999999994,0.30875346000000004
P005088004876_Drosophila_obscura_part1_of1,P005067004172_Drosophila_biarmipes_part1_of1,0.85267,0.6954732510288066,2.3456788619999998
P005088004876_Drosophila_obscura_part1_of1,P005068011778_Drosophila_bipectinata_part1_of2,0.91094,0.17600000000000005,0.27719656200000004
P005088004876_Drosophila_obscura_part1_of1,P005068011778_Drosophila_bipectinata_part2_of2,0.86149,0.6954732510288066,2.444744125
